,symbol,name,time_stamp,time_high,time_low,open,close,high,low,market_cap,volume
474,USDT,Tether USDt,2022-11-04T23:59:59.999Z,2022-11-04T16:41:00.000Z,2022-11-04T03:48:00.000Z,1.0000074605,1.0000758843,1.0001187202,0.9999589822,69355955189.51,88078834183.75
475,USDT,Tether USDt,2022-10-18T23:59:59.999Z,2022-10-18T22:10:00.000Z,2022-10-18T15:27:00.000Z,1.0000684064,1.000105604,1.0001981879,1.0000369238,68449787610.75,39012357141.67
476,BTC,Bitcoin,2023-07-01T23:59:59.999Z,2023-07-01T15:03:00.000Z,2023-07-01T04:31:00.000Z,30471.8475630488,30590.0790715004,30641.2893232817,30328.8647488093,593974448099.12,9086606733.0
477,BNB,BNB,2022-12-08T23:59:59.999Z,2022-12-08T18:55:00.000Z,2022-12-08T01:53:00.000Z,284.2951610557,290.5371801424,291.5117147215,282.8092006003,46476916921.1,646645161.65
478,ETH,Ethereum,2023-02-16T23:59:59.999Z,2023-02-16T16:06:00.000Z,2023-02-16T23:55:00.000Z,1673.8674644576,1640.0675952066,1732.8010975279,1638.1454557603,200701412483.96,12704861676.25
479,USDT,Tether USDt,2022-11-21T23:59:59.999Z,2022-11-21T21:56:00.000Z,2022-11-21T08:36:00.000Z,0.9989952731,0.9990894496,0.9991690308,0.9986463145,65824944068.98,54558293761.97
480,BNB,BNB,2022-12-11T23:59:59.999Z,2022-12-11T19:10:00.000Z,2022-12-11T23:46:00.000Z,288.1442516289,284.3904115885,290.9364237744,284.1882853004,45493467668.66,496833486.44
481,BNB,BNB,2022-11-25T23:59:59.999Z,2022-11-25T12:23:00.000Z,2022-11-25T06:02:00.000Z,300.3338324356,300.5776955566,304.1632593132,294.9123327324,48083958346.11,949045514.69
482,ETH,Ethereum,2023-05-09T23:59:59.999Z,2023-05-09T20:02:00.000Z,2023-05-09T06:37:00.000Z,1849.0610410329,1848.603129681,1860.6674775378,1832.9069979727,222433950191.07,6129516088.49
483,ETH,Ethereum,2023-03-27T23:59:59.999Z,2023-03-27T01:06:00.000Z,2023-03-27T15:11:00.000Z,1775.4813314056,1715.4608138518,1781.379214713,1690.5165853535,209927572136.18,8585750759.86
484,USDT,Tether USDt,2023-03-04T23:59:59.999Z,2023-03-04T21:43:00.000Z,2023-03-04T06:33:00.000Z,1.0000978079,1.000113979,1.0002426335,1.000071837,71367261624.03,18409338906.96
485,BTC,Bitcoin,2023-08-17T23:59:59.999Z,2023-08-17T00:15:00.000Z,2023-08-17T21:45:00.000Z,28699.8028396574,26664.5499931202,28745.9465251714,25409.1116027686,518904301900.92,31120851211.44
486,BTC,Bitcoin,2023-08-06T23:59:59.999Z,2023-08-06T21:20:00.000Z,2023-08-06T16:10:00.000Z,29043.7019801631,29041.8561709403,29160.8215441502,28963.8346883068,564864625278.2,7269806993.78
487,BTC,Bitcoin,2023-07-29T23:59:59.999Z,2023-07-29T04:27:00.000Z,2023-07-29T12:48:00.000Z,29319.4460376816,29356.9185375698,29396.8437541811,29264.1662739004,570774442718.62,6481775958.74
488,BTC,Bitcoin,2023-04-30T23:59:59.999Z,2023-04-30T15:42:00.000Z,2023-04-30T02:00:00.000Z,29245.5155124623,29268.8070431626,29952.0285526597,29114.0212362778,566661285145.37,14652199272.27
489,BTC,Bitcoin,2022-11-04T23:59:59.999Z,2022-11-04T15:02:00.000Z,2022-11-04T00:12:00.000Z,20208.7694981217,21147.2297322385,21209.5610423054,20188.0187146493,405992446610.67,64072727949.72
490,BNB,BNB,2023-02-01T23:59:59.999Z,2023-02-01T21:19:00.000Z,2023-02-01T09:10:00.000Z,312.2771322147,317.4725950833,319.2076662351,306.1482718016,50129351591.42,616638893.17
491,BNB,BNB,2022-10-12T23:59:59.999Z,2022-10-12T06:47:00.000Z,2022-10-12T17:51:00.000Z,271.4066258824,270.9710015905,272.7352155138,269.6601462511,43717719231.42,546926290.51
492,ETH,Ethereum,2023-04-26T23:59:59.999Z,2023-04-26T13:01:00.000Z,2023-04-26T20:03:00.000Z,1866.1489341049,1866.564236591,1962.5676586667,1792.4638100278,224743281403.41,14356524696.41
493,ETH,Ethereum,2023-01-17T23:59:59.999Z,2023-01-17T14:26:00.000Z,2023-01-17T01:25:00.000Z,1577.1074704651,1567.8460502316,1594.0010333301,1553.335882773,191863382801.15,7599462786.03
494,ETH,Ethereum,2022-09-05T23:59:59.999Z,2022-09-05T23:53:00.000Z,2022-09-05T10:49:00.000Z,1577.8840180831,1617.1831725777,1621.6613269896,1559.7818599396,197707916935.92,13060541167.94
495,USDT,Tether USDt,2023-07-02T23:59:59.999Z,2023-07-02T08:59:00.000Z,2023-07-02T13:45:00.000Z,1.0001075024,1.0000854218,1.000833236,0.9997158687,83348827222.41,20337659643.49
496,USDT,Tether USDt,2023-04-19T23:59:59.999Z,2023-04-19T16:58:00.000Z,2023-04-19T13:28:00.000Z,1.0004391953,1.0005590262,1.0009929851,0.9999420119,81231393888.77,42801912253.91
497,USDT,Tether USDt,2022-09-20T23:59:59.999Z,2022-09-20T06:30:00.000Z,2022-09-20T17:51:00.000Z,1.0001038443,1.0000603893,1.000194331,1.0000369959,67927770088.16,50515394641.11
498,BTC,Bitcoin,2023-07-15T23:59:59.999Z,2023-07-15T01:43:00.000Z,2023-07-15T00:23:00.000Z,30331.7822769735,30295.807483728,30407.7811093183,30263.4634166624,588656416080.43,8011667755.87
499,BTC,Bitcoin,2023-06-27T23:59:59.999Z,2023-06-27T14:09:00.000Z,2023-06-27T00:08:00.000Z,30274.3211879661,30688.163854246,31006.7865769744,30236.6512938044,595773660616.42,16428827943.78
500,BTC,Bitcoin,2022-09-15T23:59:59.999Z,2022-09-15T07:22:00.000Z,2022-09-15T15:19:00.000Z,20242.2899083879,19701.2099625661,20318.1663918808,19636.7337742868,377311288517.09,36389011503.32
501,BNB,BNB,2023-06-12T23:59:59.999Z,2023-06-12T10:43:00.000Z,2023-06-12T08:20:00.000Z,235.403920402,231.0514431929,238.4732158033,222.0713416072,36010376072.58,1014433333.9
502,BNB,BNB,2023-01-14T23:59:59.999Z,2023-01-14T08:50:00.000Z,2023-01-14T00:04:00.000Z,293.7196722788,305.2411236942,314.0033709211,293.6006070795,48827039541.48,1087358890.8
503,BNB,BNB,2022-12-13T23:59:59.999Z,2022-12-13T14:28:00.000Z,2022-12-13T07:07:00.000Z,276.2844848598,271.9516943014,280.687339691,257.4403792338,43503575941.02,1925504272.94
504,ETH,Ethereum,2023-03-23T23:59:59.999Z,2023-03-23T15:18:00.000Z,2023-03-23T02:02:00.000Z,1737.1408565494,1816.405182071,1853.8880031017,1732.5246032836,222280524748.08,11012966853.93
505,USDT,Tether USDt,2023-07-19T23:59:59.999Z,2023-07-19T08:55:00.000Z,2023-07-19T15:50:00.000Z,1.0001337167,1.0002298479,1.0008517962,0.9996474858,83773888518.63,21629091201.27
506,BTC,Bitcoin,2023-03-07T23:59:59.999Z,2023-03-07T03:07:00.000Z,2023-03-07T21:25:00.000Z,22428.3223896888,22219.7690709418,22527.4186416807,22011.2624966569,429090671120.0,22765452203.97
507,BNB,BNB,2023-02-16T23:59:59.999Z,2023-02-16T01:16:00.000Z,2023-02-16T23:58:00.000Z,317.1503862979,304.7637014146,326.6348946051,304.5027449201,48121587865.35,1036335164.37
508,ETH,Ethereum,2023-05-30T23:59:59.999Z,2023-05-30T10:38:00.000Z,2023-05-30T00:37:00.000Z,1893.0931752029,1901.0265676637,1916.5749594832,1883.9347124647,228601344794.0,5363439783.55
509,ETH,Ethereum,2023-05-23T23:59:59.999Z,2023-05-23T03:21:00.000Z,2023-05-23T01:03:00.000Z,1817.7811567459,1854.3806307242,1869.3440186928,1816.2879379452,223019695977.43,6820047160.22
510,ETH,Ethereum,2023-03-05T23:59:59.999Z,2023-03-05T01:34:00.000Z,2023-03-05T02:41:00.000Z,1567.1792948631,1564.4687207107,1584.2088912651,1559.9540492111,191450085930.19,5020886237.89
511,USDT,Tether USDt,2023-02-23T23:59:59.999Z,2023-02-23T00:59:00.000Z,2023-02-23T03:56:00.000Z,1.0000959176,1.0001243505,1.000215834,1.0000593365,70599373896.91,40733371959.18
512,BTC,Bitcoin,2023-06-15T23:59:59.999Z,2023-06-15T21:34:00.000Z,2023-06-15T11:18:00.000Z,25121.673946192,25576.3940082636,25735.3085416373,24797.1678486154,496264527631.0,15837384409.1
513,BTC,Bitcoin,2023-06-10T23:59:59.999Z,2023-06-10T01:12:00.000Z,2023-06-10T17:04:00.000Z,26481.7625447084,25851.2410031697,26531.0451633534,25501.8362415855,501477392550.51,19872933188.93
514,BTC,Bitcoin,2023-02-10T23:59:59.999Z,2023-02-10T03:00:00.000Z,2023-02-10T21:46:00.000Z,21819.0064204049,21651.1837829361,21941.185603317,21539.3928305144,417588395181.59,27078406593.87
515,BTC,Bitcoin,2022-11-05T23:59:59.999Z,2022-11-05T04:22:00.000Z,2022-11-05T00:18:00.000Z,21144.8314657888,21282.6912959164,21446.8860966908,21097.6354171085,408613690153.42,37846047609.23
516,BNB,BNB,2022-12-14T23:59:59.999Z,2022-12-14T03:22:00.000Z,2022-12-15T01:56:00.000Z,271.9580669838,262.6448452573,277.8570959658,262.5563121051,42014706714.49,1047820780.79
517,BNB,BNB,2022-12-09T23:59:59.999Z,2022-12-09T10:13:00.000Z,2022-12-09T21:37:00.000Z,290.522007332,286.0904206929,291.5705990021,285.5756264422,45765515255.46,644239750.36
518,ETH,Ethereum,2023-04-06T23:59:59.999Z,2023-04-06T00:01:00.000Z,2023-04-06T13:48:00.000Z,1909.143508753,1872.9226620075,1909.2717499575,1857.0850481525,225608098485.43,8263191830.26
519,ETH,Ethereum,2022-12-05T23:59:59.999Z,2022-12-05T08:46:00.000Z,2022-12-05T19:35:00.000Z,1279.9988434499,1259.6766997126,1302.2375196273,1252.4723655033,154151507928.31,6120359523.05
520,USDT,Tether USDt,2022-12-30T23:59:59.999Z,2022-12-30T15:11:00.000Z,2022-12-30T22:46:00.000Z,0.9997312078,0.9996589557,0.9997749184,0.9996304909,66241114601.8,19162959224.38
521,USDT,Tether USDt,2022-11-10T23:59:59.999Z,2022-11-10T17:37:00.000Z,2022-11-10T12:26:00.000Z,0.9986340805,0.9978350052,0.998974867,0.9815247356,68348821733.46,114807119109.23
522,BTC,Bitcoin,2023-03-11T23:59:59.999Z,2023-03-11T05:59:00.000Z,2023-03-11T12:56:00.000Z,20187.8770747332,20632.4096293926,20792.5256924445,20068.6603124152,398509689462.45,30180288175.61
523,BNB,BNB,2022-12-05T23:59:59.999Z,2022-12-05T08:58:00.000Z,2022-12-05T20:04:00.000Z,292.2089053394,288.4742846217,296.9121661793,286.5386940412,46147098395.14,705616865.68
524,ETH,Ethereum,2023-08-13T23:59:59.999Z,2023-08-13T19:54:00.000Z,2023-08-13T22:42:00.000Z,1849.0538423506,1839.2801756372,1859.9163389208,1834.8042894948,220981729947.98,3054625661.34
525,ETH,Ethereum,2023-06-30T23:59:59.999Z,2023-06-30T17:45:00.000Z,2023-06-30T13:48:00.000Z,1852.0084814742,1933.1889822154,1945.2743126905,1831.2810024118,232408283870.42,12895131248.2
526,ETH,Ethereum,2022-11-04T23:59:59.999Z,2022-11-04T14:44:00.000Z,2022-11-04T00:12:00.000Z,1531.3975347637,1645.093397922,1661.3346634557,1529.2683894051,201316434920.42,20806964347.48
527,USDT,Tether USDt,2023-07-17T23:59:59.999Z,2023-07-17T00:23:00.000Z,2023-07-17T20:10:00.000Z,1.0006124926,1.0002197994,1.0009722256,0.9997825491,83667760924.16,24482827972.72
528,USDT,Tether USDt,2022-11-03T23:59:59.999Z,2022-11-03T15:08:00.000Z,2022-11-03T06:17:00.000Z,0.9999791927,1.0000065335,1.0000483063,0.999943744,69351145665.0,61590549856.83
529,USDT,Tether USDt,2022-09-19T23:59:59.999Z,2022-09-19T22:07:00.000Z,2022-09-19T04:11:00.000Z,1.0000078309,1.0001062526,1.0001750859,0.9999445696,67930765402.74,56769197831.36
530,BTC,Bitcoin,2023-07-10T23:59:59.999Z,2023-07-10T20:08:00.000Z,2023-07-10T00:18:00.000Z,30172.4229553721,30414.4715205927,31026.0837999654,29985.3947006345,590834747693.02,14828209155.42
531,BTC,Bitcoin,2022-10-27T23:59:59.999Z,2022-10-27T05:46:00.000Z,2022-10-27T23:17:00.000Z,20772.8030271027,20285.8367757017,20854.0442159331,20255.3731443355,389306507854.33,49625110402.03
532,BNB,BNB,2023-01-24T23:59:59.999Z,2023-01-24T03:58:00.000Z,2023-01-24T23:22:00.000Z,305.3909016795,300.6123391676,322.746225478,299.6996290853,47467581558.37,887528741.04
533,BNB,BNB,2022-09-04T23:59:59.999Z,2022-09-04T12:04:00.000Z,2022-09-04T08:04:00.000Z,277.7819225142,278.8418513823,279.813129815,275.4532276243,44987580579.3,512014471.2
534,ETH,Ethereum,2023-07-27T23:59:59.999Z,2023-07-27T09:56:00.000Z,2023-07-27T23:08:00.000Z,1872.0863087262,1860.3572210048,1885.5916123837,1855.321567337,223597227103.75,4291339248.12
535,ETH,Ethereum,2023-07-06T23:59:59.999Z,2023-07-06T09:17:00.000Z,2023-07-06T23:58:00.000Z,1910.4171100273,1848.6364873329,1956.0123305788,1847.8506564188,222232180744.4,8905008384.07
536,ETH,Ethereum,2023-05-10T23:59:59.999Z,2023-05-10T13:04:00.000Z,2023-05-10T17:22:00.000Z,1848.2135452727,1842.4014364488,1886.8002994553,1795.6688771416,221673504868.32,9945549603.27
537,ETH,Ethereum,2023-01-13T23:59:59.999Z,2023-01-13T22:43:00.000Z,2023-01-13T01:37:00.000Z,1417.9462216843,1451.6148394124,1461.6726960095,1404.02389074,177639720158.04,7684148212.32
538,USDT,Tether USDt,2023-03-10T23:59:59.999Z,2023-03-10T23:36:00.000Z,2023-03-10T01:09:00.000Z,0.9999785935,1.0030472207,1.0034197301,0.999865717,71979477537.98,55191206438.49
539,USDT,Tether USDt,2022-11-28T23:59:59.999Z,2022-11-28T18:31:00.000Z,2022-11-28T00:08:00.000Z,0.9996003252,0.9996620998,0.9997734666,0.9995925308,65340594941.58,37268352299.2
540,USDT,Tether USDt,2022-10-06T23:59:59.999Z,2022-10-06T13:41:00.000Z,2022-10-06T06:51:00.000Z,1.0001049594,1.0001425464,1.0002238963,1.0000875084,68222297902.48,43958843046.62
541,USDT,Tether USDt,2022-09-04T23:59:59.999Z,2022-09-04T15:40:00.000Z,2022-09-04T08:16:00.000Z,1.0000757089,1.0000614181,1.000101322,0.9999749487,67554552922.52,31495577329.84
542,BTC,Bitcoin,2022-12-04T23:59:59.999Z,2022-12-04T23:35:00.000Z,2022-12-04T00:02:00.000Z,16908.1704770796,17130.4859472168,17157.7672395866,16903.4398276459,329323845088.74,16824520830.08
543,BTC,Bitcoin,2022-11-28T23:59:59.999Z,2022-11-28T00:28:00.000Z,2022-11-28T16:22:00.000Z,16440.2220878988,16217.3224676411,16482.9335433104,16054.5302153408,311686396568.46,27743025156.05
544,BNB,BNB,2023-07-03T23:59:59.999Z,2023-07-03T10:04:00.000Z,2023-07-03T23:40:00.000Z,246.2546320346,246.3822233125,251.3798550402,245.8848220706,38398871172.76,669962148.12
545,BNB,BNB,2023-03-18T23:59:59.999Z,2023-03-18T06:00:00.000Z,2023-03-18T16:35:00.000Z,339.0407394528,331.5242935313,346.4451172025,330.7912444323,52344805502.31,828471427.52
546,BNB,BNB,2022-11-02T23:59:59.999Z,2022-11-02T18:18:00.000Z,2022-11-02T10:07:00.000Z,324.4679808907,320.1505480211,329.0394716785,316.2809224383,51216971698.16,1411029750.24
547,BNB,BNB,2022-10-27T23:59:59.999Z,2022-10-27T05:50:00.000Z,2022-10-27T20:29:00.000Z,290.3920071474,286.8441221432,293.0694505172,285.2253098836,45889133083.98,874526054.14
548,ETH,Ethereum,2023-05-19T23:59:59.999Z,2023-05-19T15:22:00.000Z,2023-05-19T01:49:00.000Z,1800.9943643468,1812.5895098483,1826.1941974336,1797.434450887,218010422175.62,4796110259.27
549,ETH,Ethereum,2023-05-11T23:59:59.999Z,2023-05-11T00:00:00.000Z,2023-05-11T17:25:00.000Z,1842.4921237221,1796.4906137076,1842.4921237221,1774.1325482637,216135216883.07,8353828311.69
550,ETH,Ethereum,2023-01-25T23:59:59.999Z,2023-01-25T22:10:00.000Z,2023-01-25T01:31:00.000Z,1556.8074484541,1611.711042612,1632.2416839849,1530.797907652,197231311510.35,10598973447.72
551,ETH,Ethereum,2022-12-07T23:59:59.999Z,2022-12-07T00:44:00.000Z,2022-12-07T08:06:00.000Z,1271.5531399937,1232.437441428,1272.6941089206,1224.447999377,150818134579.13,5752205179.84
552,USDT,Tether USDt,2022-11-30T23:59:59.999Z,2022-11-30T14:44:00.000Z,2022-11-30T02:30:00.000Z,0.9997326422,1.0000154434,1.0000534325,0.9996512724,65363690424.03,37405224165.96
553,USDT,Tether USDt,2022-10-21T23:59:59.999Z,2022-10-21T15:49:00.000Z,2022-10-21T08:38:00.000Z,0.9999996328,1.0001228758,1.000141415,0.9999281382,68461070858.02,41430999058.44
554,BTC,Bitcoin,2023-06-24T23:59:59.999Z,2023-06-24T12:41:00.000Z,2023-06-24T16:04:00.000Z,30708.738453966,30548.6948247387,30804.1493662664,30290.1464759963,592983006395.12,12147822495.52
555,BTC,Bitcoin,2023-01-01T23:59:59.999Z,2023-01-01T23:18:00.000Z,2023-01-01T09:10:00.000Z,16547.9143978715,16625.0805507091,16630.4390027154,16521.233430529,320025834692.4,9244361699.89
556,BNB,BNB,2023-08-05T23:59:59.999Z,2023-08-05T21:35:00.000Z,2023-08-05T02:04:00.000Z,241.4896647302,242.9593467087,243.0277209686,240.0903917133,37380375232.49,300760368.97
557,BNB,BNB,2022-11-07T23:59:59.999Z,2022-11-07T19:53:00.000Z,2022-11-07T14:14:00.000Z,338.8971581187,337.01455016,344.0419008844,327.6837824323,53914349553.2,1811518273.64
558,BNB,BNB,2022-10-10T23:59:59.999Z,2022-10-10T01:58:00.000Z,2022-10-10T23:59:00.000Z,278.2445744243,271.8060651058,279.0643149283,271.8060651058,43852446091.82,655201927.59
559,ETH,Ethereum,2022-11-24T23:59:59.999Z,2022-11-24T07:10:00.000Z,2022-11-24T00:54:00.000Z,1183.3451147765,1203.9832033323,1211.6274662327,1180.3798036739,147336079453.07,9706372375.86
560,ETH,Ethereum,2022-10-06T23:59:59.999Z,2022-10-06T02:08:00.000Z,2022-10-06T23:07:00.000Z,1352.8066306333,1351.7095271331,1380.4049004581,1349.4499313997,165831763019.55,12033514861.06
561,BTC,Bitcoin,2023-06-19T23:59:59.999Z,2023-06-19T18:16:00.000Z,2023-06-19T00:57:00.000Z,26335.4423696201,26851.0285455213,26984.6115264724,26312.8318076296,521094554604.37,12826986222.15
562,BTC,Bitcoin,2022-12-16T23:59:59.999Z,2022-12-16T08:03:00.000Z,2022-12-16T23:35:00.000Z,17364.5464432688,16647.4834788286,17505.5250524957,16584.7013982805,320225997953.71,24031608959.5
563,BNB,BNB,2023-07-26T23:59:59.999Z,2023-07-26T21:22:00.000Z,2023-07-26T01:37:00.000Z,237.8190827684,238.9623644386,240.2377136488,236.6411336443,36765797234.63,417581395.2
564,BNB,BNB,2023-05-04T23:59:59.999Z,2023-05-04T10:37:00.000Z,2023-05-04T23:02:00.000Z,326.2037425212,323.9171376741,327.4441129549,323.5232167094,50486355744.86,467074892.96
565,BNB,BNB,2023-03-15T23:59:59.999Z,2023-03-15T08:01:00.000Z,2023-03-15T17:05:00.000Z,309.446139761,307.1249378659,313.9241741944,301.6941672165,48492559791.01,596861029.16
566,BNB,BNB,2023-03-06T23:59:59.999Z,2023-03-06T00:40:00.000Z,2023-03-06T12:15:00.000Z,288.7045006378,288.0549523439,289.7183758552,283.9531623655,45482133750.0,374160712.3
567,BNB,BNB,2022-11-16T23:59:59.999Z,2022-11-16T05:02:00.000Z,2022-11-16T16:04:00.000Z,276.8629959535,272.0815946415,279.7919790966,269.6501842122,43525943306.37,908816092.2
568,ETH,Ethereum,2023-06-19T23:59:59.999Z,2023-06-19T18:15:00.000Z,2023-06-19T16:36:00.000Z,1720.5053375704,1737.6594086455,1745.1346962137,1705.8134349753,208881998031.32,5210480120.86
569,ETH,Ethereum,2023-02-23T23:59:59.999Z,2023-02-23T03:22:00.000Z,2023-02-23T12:08:00.000Z,1643.2985956822,1651.073895645,1674.6015475578,1632.5661156619,202048296021.36,9013236167.31
570,ETH,Ethereum,2022-10-02T23:59:59.999Z,2022-10-02T06:31:00.000Z,2022-10-02T23:41:00.000Z,1311.7534227496,1276.0935583214,1316.3300641685,1275.3360745433,156481992824.69,7578351650.34
571,USDT,Tether USDt,2023-07-03T23:59:59.999Z,2023-07-03T20:17:00.000Z,2023-07-03T07:02:00.000Z,1.0000485646,0.9999983227,1.0008171282,0.9997073087,83341568233.78,26282530168.57
572,USDT,Tether USDt,2023-02-19T23:59:59.999Z,2023-02-19T19:41:00.000Z,2023-02-19T04:22:00.000Z,1.0001807325,1.000236521,1.000291012,1.000155117,70419857844.86,39281755450.52
573,USDT,Tether USDt,2023-02-09T23:59:59.999Z,2023-02-09T09:52:00.000Z,2023-02-09T13:43:00.000Z,1.0001285249,1.0001589085,1.0002670288,1.000032,68193216975.64,47895876169.45
574,USDT,Tether USDt,2022-12-01T23:59:59.999Z,2022-12-01T21:29:00.000Z,2022-12-01T10:18:00.000Z,1.0000287017,1.00004443,1.0000941223,0.9999563742,65365585069.0,29913541569.36
575,USDT,Tether USDt,2022-10-20T23:59:59.999Z,2022-10-20T14:11:00.000Z,2022-10-20T09:50:00.000Z,1.0000679447,0.9999939447,1.000159237,0.9999640175,68452145180.64,32981854458.47
576,USDT,Tether USDt,2022-09-22T23:59:59.999Z,2022-09-22T03:15:00.000Z,2022-09-22T22:46:00.000Z,1.0001061791,0.9999843458,1.0001720116,0.999970923,67968530325.41,54330130153.07
577,BTC,Bitcoin,2022-11-01T23:59:59.999Z,2022-11-01T09:50:00.000Z,2022-11-01T14:14:00.000Z,20494.8976229392,20485.2732430903,20647.2897203577,20359.8454797164,393230695987.89,39819303159.15
578,BTC,Bitcoin,2022-10-16T23:59:59.999Z,2022-10-16T20:04:00.000Z,2022-10-16T00:00:00.000Z,19068.9135599379,19268.0928008619,19389.6035200638,19068.9135599379,369584293835.81,17988916650.36
579,BTC,Bitcoin,2022-09-17T23:59:59.999Z,2022-09-17T17:11:00.000Z,2022-09-17T00:00:00.000Z,19777.0340283315,20127.5766571789,20162.5320217713,19777.0340283315,385513277844.78,24957448100.3
580,BNB,BNB,2023-08-24T23:59:59.999Z,2023-08-24T11:22:00.000Z,2023-08-24T20:58:00.000Z,216.4448390802,218.6463910051,220.3855193478,215.8997365458,33639019170.31,394620698.33
581,BNB,BNB,2022-11-26T23:59:59.999Z,2022-11-26T09:18:00.000Z,2022-11-26T00:26:00.000Z,300.5717583259,311.3884669299,316.9621165043,300.3894639429,49813311436.08,1221554861.37
582,ETH,Ethereum,2023-07-13T23:59:59.999Z,2023-07-13T18:14:00.000Z,2023-07-13T05:02:00.000Z,1872.040234166,2006.5115122091,2011.8852569988,1864.4961442519,241195864006.75,11114853969.23
583,ETH,Ethereum,2023-04-01T23:59:59.999Z,2023-04-01T02:02:00.000Z,2023-04-02T02:19:00.000Z,1821.7043535926,1813.8605590338,1840.1731089734,1811.1184765157,218493608915.33,5556443606.46
584,ETH,Ethereum,2023-01-29T23:59:59.999Z,2023-01-29T19:38:00.000Z,2023-01-29T00:19:00.000Z,1572.6294678677,1646.1555880184,1653.7250181562,1568.9848128826,201446423701.85,8801292299.89
585,USDT,Tether USDt,2023-07-11T23:59:59.999Z,2023-07-11T00:28:00.000Z,2023-07-11T14:28:00.000Z,1.0001185349,1.000073121,1.0008012388,0.9997736429,83375234765.79,18221606248.44
586,USDT,Tether USDt,2023-06-19T23:59:59.999Z,2023-06-19T21:28:00.000Z,2023-06-19T16:22:00.000Z,0.9997490652,0.9998617433,1.0002854783,0.9992240081,83162376934.32,17980147544.09
587,USDT,Tether USDt,2023-06-13T23:59:59.999Z,2023-06-13T12:56:00.000Z,2023-06-13T15:28:00.000Z,0.9999726409,0.9998616197,1.0004998983,0.9994473481,83484226668.46,23706670401.58
588,BTC,Bitcoin,2023-01-16T23:59:59.999Z,2023-01-16T20:36:00.000Z,2023-01-16T15:16:00.000Z,20882.2238766183,21169.6327806964,21360.8742794775,20715.7462141198,407818156777.17,26792494049.72
589,BNB,BNB,2023-08-29T23:59:59.999Z,2023-08-29T14:46:00.000Z,2023-08-29T10:40:00.000Z,218.7215071395,226.8628766219,233.060015308,217.0478708672,34903000575.6,593296660.7
590,BNB,BNB,2023-08-09T23:59:59.999Z,2023-08-09T00:39:00.000Z,2023-08-09T20:08:00.000Z,245.1363071007,243.8936438522,245.3402726377,242.7664985138,37523886294.12,399576464.1
